,Artist Name,Song Title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
65,Karyn White,Romantic,0.68,0.941,1.0,-7.509,0.0,0.0374,0.484,7.43e-05,0.0656,0.823,110.264,audio_features,1eDCizNe4EQMj7okkjIeXo,spotify:track:1eDCizNe4EQMj7okkjIeXo,https://api.spotify.com/v1/tracks/1eDCizNe4EQMj7okkjIeXo,https://api.spotify.com/v1/audio-analysis/1eDCizNe4EQMj7okkjIeXo,247160.0,4.0
66,Tara Kemp,Hold You Tight,0.739,0.675,1.0,-9.194,1.0,0.0444,0.0545,0.0112,0.0632,0.643,100.054,audio_features,0otWaD7P1jqYsb0qSHNo6J,spotify:track:0otWaD7P1jqYsb0qSHNo6J,https://api.spotify.com/v1/tracks/0otWaD7P1jqYsb0qSHNo6J,https://api.spotify.com/v1/audio-analysis/0otWaD7P1jqYsb0qSHNo6J,284345.0,4.0
67,Mariah Carey,I Don't Wanna Cry,0.641,0.504,7.0,-12.486,1.0,0.031,0.197,9.62e-05,0.288,0.275,130.786,audio_features,1hFtJ5rV3aAm58ErijHdFO,spotify:track:1hFtJ5rV3aAm58ErijHdFO,https://api.spotify.com/v1/tracks/1hFtJ5rV3aAm58ErijHdFO,https://api.spotify.com/v1/audio-analysis/1hFtJ5rV3aAm58ErijHdFO,288827.0,4.0
68,Amy Grant,Every Heartbeat,0.648,0.89,2.0,-3.834,1.0,0.0429,0.288,0.0,0.119,0.808,126.956,audio_features,55lX3vm1G35mUpawXHK5Te,spotify:track:55lX3vm1G35mUpawXHK5Te,https://api.spotify.com/v1/tracks/55lX3vm1G35mUpawXHK5Te,https://api.spotify.com/v1/audio-analysis/55lX3vm1G35mUpawXHK5Te,213733.0,4.0
69,Ralph Tresvant,Sensitivity,0.683,0.661,1.0,-12.823,1.0,0.0459,0.137,0.557,0.0772,0.707,96.956,audio_features,3lRgzwd3g1TewI4zjgbh9V,spotify:track:3lRgzwd3g1TewI4zjgbh9V,https://api.spotify.com/v1/tracks/3lRgzwd3g1TewI4zjgbh9V,https://api.spotify.com/v1/audio-analysis/3lRgzwd3g1TewI4zjgbh9V,281333.0,4.0
70,Cathy Dennis,Touch Me (All Night Long),0.655,0.776,10.0,-10.298,0.0,0.0326,0.00326,0.081,0.307,0.454,118.01,audio_features,1XF7umKqStpKnL2d2YZ53V,spotify:track:1XF7umKqStpKnL2d2YZ53V,https://api.spotify.com/v1/tracks/1XF7umKqStpKnL2d2YZ53V,https://api.spotify.com/v1/audio-analysis/1XF7umKqStpKnL2d2YZ53V,209067.0,4.0
71,Londonbeat,I've Been Thinking About You,0.743,0.712,1.0,-6.012,1.0,0.0628,0.118,0.0,0.166,0.89,113.664,audio_features,6bnKiqeXIQjOpZZSy0qTg7,spotify:track:6bnKiqeXIQjOpZZSy0qTg7,https://api.spotify.com/v1/tracks/6bnKiqeXIQjOpZZSy0qTg7,https://api.spotify.com/v1/audio-analysis/6bnKiqeXIQjOpZZSy0qTg7,204728.0,4.0
72,Natural Selection,Do Anything,0.654,0.749,11.0,-9.221,0.0,0.0537,0.0746,0.0,0.114,0.663,93.847,audio_features,5nNwxsg6vS3pKcLNcAvRWP,spotify:track:5nNwxsg6vS3pKcLNcAvRWP,https://api.spotify.com/v1/tracks/5nNwxsg6vS3pKcLNcAvRWP,https://api.spotify.com/v1/audio-analysis/5nNwxsg6vS3pKcLNcAvRWP,237373.0,4.0
73,R.E.M.,Losing My Religion,0.666,0.855,9.0,-5.051,0.0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,audio_features,31AOj9sFz2gM0O3hMARRBx,spotify:track:31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/tracks/31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/audio-analysis/31AOj9sFz2gM0O3hMARRBx,268427.0,4.0
74,Gloria Estefan,Coming Out of the Dark,0.643,0.43,4.0,-11.694,1.0,0.0447,0.65,0.0,0.417,0.475,131.846,audio_features,5x9MJycRilBm2SNavzt9yF,spotify:track:5x9MJycRilBm2SNavzt9yF,https://api.spotify.com/v1/tracks/5x9MJycRilBm2SNavzt9yF,https://api.spotify.com/v1/audio-analysis/5x9MJycRilBm2SNavzt9yF,242627.0,4.0
75,Lenny Kravitz,It Ain't Over 'til It's Over,0.679,0.568,6.0,-10.74,1.0,0.0423,0.422,0.00928,0.322,0.93,159.69,audio_features,6VnpKLtfNH4Dk09YSGPSyR,spotify:track:6VnpKLtfNH4Dk09YSGPSyR,https://api.spotify.com/v1/tracks/6VnpKLtfNH4Dk09YSGPSyR,https://api.spotify.com/v1/audio-analysis/6VnpKLtfNH4Dk09YSGPSyR,242640.0,4.0
76,C+C Music Factory,Here We Go,0.434,0.947,6.0,-5.642,1.0,0.0686,0.00424,0.654,0.341,0.761,113.805,audio_features,7Aw400xYfxX0tDLC4dV7CI,spotify:track:7Aw400xYfxX0tDLC4dV7CI,https://api.spotify.com/v1/tracks/7Aw400xYfxX0tDLC4dV7CI,https://api.spotify.com/v1/audio-analysis/7Aw400xYfxX0tDLC4dV7CI,340507.0,4.0
77,Celine Dion,Where Does My Heart Beat Now,0.528,0.62,10.0,-10.419,1.0,0.0285,0.648,1.63e-06,0.0801,0.595,74.051,audio_features,0S7Vv5am0xbAXgJ2RFQR8S,spotify:track:0S7Vv5am0xbAXgJ2RFQR8S,https://api.spotify.com/v1/tracks/0S7Vv5am0xbAXgJ2RFQR8S,https://api.spotify.com/v1/audio-analysis/0S7Vv5am0xbAXgJ2RFQR8S,272867.0,4.0
78,DJ Jazzy Jeff & The Fresh Prince,Summertime,0.677,0.539,7.0,-14.439,1.0,0.063,0.0455,1.84e-06,0.845,0.469,95.116,audio_features,20XdEFyaUR9C7aDIdq2OAd,spotify:track:20XdEFyaUR9C7aDIdq2OAd,https://api.spotify.com/v1/tracks/20XdEFyaUR9C7aDIdq2OAd,https://api.spotify.com/v1/audio-analysis/20XdEFyaUR9C7aDIdq2OAd,270973.0,4.0
79,Scorpions,Wind of Change,0.452,0.524,0.0,-10.108,1.0,0.0351,0.315,0.0,0.103,0.246,151.505,audio_features,3ovjw5HZZv43SxTwApooCM,spotify:track:3ovjw5HZZv43SxTwApooCM,https://api.spotify.com/v1/tracks/3ovjw5HZZv43SxTwApooCM,https://api.spotify.com/v1/audio-analysis/3ovjw5HZZv43SxTwApooCM,312360.0,4.0
80,Paula Abdul,The Promise of a New Day,0.754,0.82,1.0,-8.622,1.0,0.062,0.0911,1.62e-06,0.0805,0.896,119.835,audio_features,5m8xVZhlM7E2mL9uuxZpF6,spotify:track:5m8xVZhlM7E2mL9uuxZpF6,https://api.spotify.com/v1/tracks/5m8xVZhlM7E2mL9uuxZpF6,https://api.spotify.com/v1/audio-analysis/5m8xVZhlM7E2mL9uuxZpF6,272893.0,4.0
81,FireHouse,Love of a Lifetime,0.472,0.48,1.0,-11.893,1.0,0.0308,0.000204,0.00275,0.0914,0.126,123.023,audio_features,2kDH08boXJyhKMl5hnZbrE,spotify:track:2kDH08boXJyhKMl5hnZbrE,https://api.spotify.com/v1/tracks/2kDH08boXJyhKMl5hnZbrE,https://api.spotify.com/v1/audio-analysis/2kDH08boXJyhKMl5hnZbrE,286573.0,4.0
82,Roxette,Fading Like a Flower (Every Time You Leave),0.609,0.668,0.0,-5.738,1.0,0.026,0.195,0.0,0.219,0.319,105.419,audio_features,7qSd3WHSPUtmt6c36pwJaY,spotify:track:7qSd3WHSPUtmt6c36pwJaY,https://api.spotify.com/v1/tracks/7qSd3WHSPUtmt6c36pwJaY,https://api.spotify.com/v1/audio-analysis/7qSd3WHSPUtmt6c36pwJaY,230680.0,4.0
83,Tracie Spencer,This House,0.74,0.738,6.0,-9.849,0.0,0.0399,0.0303,0.00406,0.0324,0.971,112.589,audio_features,10JIQ4VbdRMlqvSJGvi7El,spotify:track:10JIQ4VbdRMlqvSJGvi7El,https://api.spotify.com/v1/tracks/10JIQ4VbdRMlqvSJGvi7El,https://api.spotify.com/v1/audio-analysis/10JIQ4VbdRMlqvSJGvi7El,306533.0,4.0
84,Extreme,Hole Hearted,0.4,0.747,6.0,-9.438,1.0,0.045,0.163,0.0,0.0774,0.674,203.396,audio_features,1cItNpcJskTVETprljc7HV,spotify:track:1cItNpcJskTVETprljc7HV,https://api.spotify.com/v1/tracks/1cItNpcJskTVETprljc7HV,https://api.spotify.com/v1/audio-analysis/1cItNpcJskTVETprljc7HV,219289.0,4.0
85,Luther Vandross,Power of Love/Love Power,0.602,0.911,0.0,-6.615,1.0,0.0387,0.0174,3.47e-05,0.0735,0.851,92.357,audio_features,6ep87j7rt6j8Fok55N9NOs,spotify:track:6ep87j7rt6j8Fok55N9NOs,https://api.spotify.com/v1/tracks/6ep87j7rt6j8Fok55N9NOs,https://api.spotify.com/v1/audio-analysis/6ep87j7rt6j8Fok55N9NOs,402413.0,4.0
86,Wilson Phillips,Impulsive,0.657,0.76,4.0,-8.613,1.0,0.0298,0.171,0.00551,0.224,0.71,107.872,audio_features,2lxfnTyWxW381PXDm9Mg77,spotify:track:2lxfnTyWxW381PXDm9Mg77,https://api.spotify.com/v1/tracks/2lxfnTyWxW381PXDm9Mg77,https://api.spotify.com/v1/audio-analysis/2lxfnTyWxW381PXDm9Mg77,274267.0,4.0
87,Michael Bolton,Love Is a Wonderful Thing,0.727,0.824,2.0,-8.915,1.0,0.0394,0.00812,1.58e-06,0.0922,0.935,125.104,audio_features,2LCIRBYUBMFy9hL81qthi1,spotify:track:2LCIRBYUBMFy9hL81qthi1,https://api.spotify.com/v1/tracks/2LCIRBYUBMFy9hL81qthi1,https://api.spotify.com/v1/audio-analysis/2LCIRBYUBMFy9hL81qthi1,282933.0,4.0
88,Rod Stewart,Rhythm of My Heart,0.582,0.54,1.0,-11.021,1.0,0.0321,0.0621,0.0,0.178,0.433,94.955,audio_features,6pceknxOgA22HKs99yPEm1,spotify:track:6pceknxOgA22HKs99yPEm1,https://api.spotify.com/v1/tracks/6pceknxOgA22HKs99yPEm1,https://api.spotify.com/v1/audio-analysis/6pceknxOgA22HKs99yPEm1,254867.0,4.0
89,Boyz II Men,End of the Road,0.64,0.427,5.0,-9.29,0.0,0.0241,0.0664,0.0,0.0579,0.529,149.703,audio_features,3l3xTXsUXeWlkPqzMs7mPD,spotify:track:3l3xTXsUXeWlkPqzMs7mPD,https://api.spotify.com/v1/tracks/3l3xTXsUXeWlkPqzMs7mPD,https://api.spotify.com/v1/audio-analysis/3l3xTXsUXeWlkPqzMs7mPD,351467.0,3.0
90,Sir Mix-a-Lot,Baby Got Back,0.926,0.669,1.0,-11.271,1.0,0.301,0.0051,0.0,0.0887,0.642,128.462,audio_features,1SAkL1mYNJlaqnBQxVZrRl,spotify:track:1SAkL1mYNJlaqnBQxVZrRl,https://api.spotify.com/v1/tracks/1SAkL1mYNJlaqnBQxVZrRl,https://api.spotify.com/v1/audio-analysis/1SAkL1mYNJlaqnBQxVZrRl,262827.0,4.0
91,Kris Kross,Jump,0.749,0.745,2.0,-10.625,1.0,0.164,0.000501,0.00403,0.333,0.481,101.972,audio_features,27AHAtAirQapVldIm4c9ZX,spotify:track:27AHAtAirQapVldIm4c9ZX,https://api.spotify.com/v1/tracks/27AHAtAirQapVldIm4c9ZX,https://api.spotify.com/v1/audio-analysis/27AHAtAirQapVldIm4c9ZX,195107.0,4.0
92,Vanessa Williams,Save the Best for Last,0.528,0.234,3.0,-15.784,1.0,0.0283,0.641,0.0,0.183,0.191,95.911,audio_features,7okbmgA8lRBGl5limZ7LFM,spotify:track:7okbmgA8lRBGl5limZ7LFM,https://api.spotify.com/v1/tracks/7okbmgA8lRBGl5limZ7LFM,https://api.spotify.com/v1/audio-analysis/7okbmgA8lRBGl5limZ7LFM,218733.0,4.0
93,TLC,Baby-Baby-Baby,0.679,0.597,11.0,-8.601,0.0,0.0439,0.0913,0.000673,0.0487,0.9,184.174,audio_features,1zTuB57LYZa7xu7KUH8kF0,spotify:track:1zTuB57LYZa7xu7KUH8kF0,https://api.spotify.com/v1/tracks/1zTuB57LYZa7xu7KUH8kF0,https://api.spotify.com/v1/audio-analysis/1zTuB57LYZa7xu7KUH8kF0,315040.0,4.0
94,Eric Clapton,Tears in Heaven,0.695,0.336,9.0,-12.999,1.0,0.0313,0.8,0.00264,0.701,0.422,79.109,audio_features,612VcBshQcy4mpB2utGc3H,spotify:track:612VcBshQcy4mpB2utGc3H,https://api.spotify.com/v1/tracks/612VcBshQcy4mpB2utGc3H,https://api.spotify.com/v1/audio-analysis/612VcBshQcy4mpB2utGc3H,280000.0,4.0
95,En Vogue,My Lovin' (You're Never Gonna Get It),0.767,0.839,8.0,-5.519,1.0,0.0613,0.0318,9.31e-06,0.111,0.461,98.055,audio_features,3R97rNX7JnmshCWBwOSFet,spotify:track:3R97rNX7JnmshCWBwOSFet,https://api.spotify.com/v1/tracks/3R97rNX7JnmshCWBwOSFet,https://api.spotify.com/v1/audio-analysis/3R97rNX7JnmshCWBwOSFet,281613.0,4.0
96,Red Hot Chili Peppers,Under the Bridge,0.559,0.345,4.0,-13.496,1.0,0.0459,0.0576,0.000105,0.141,0.458,84.581,audio_features,3d9DChrdc6BOeFsbrZ3Is0,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/tracks/3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/audio-analysis/3d9DChrdc6BOeFsbrZ3Is0,264307.0,4.0
97,Color Me Badd,All 4 Love,0.807,0.75,2.0,-8.29,1.0,0.0315,0.0346,0.000179,0.149,0.797,106.389,audio_features,4XmsMIMjvDIFEjeY3ycMzW,spotify:track:4XmsMIMjvDIFEjeY3ycMzW,https://api.spotify.com/v1/tracks/4XmsMIMjvDIFEjeY3ycMzW,https://api.spotify.com/v1/audio-analysis/4XmsMIMjvDIFEjeY3ycMzW,211493.0,4.0
98,Jon Secada,Just Another Day,0.717,0.642,1.0,-10.727,1.0,0.0287,0.0194,0.000249,0.043,0.732,105.894,audio_features,5AoBNJQDXXEnIJGjJjZu3y,spotify:track:5AoBNJQDXXEnIJGjJjZu3y,https://api.spotify.com/v1/tracks/5AoBNJQDXXEnIJGjJjZu3y,https://api.spotify.com/v1/audio-analysis/5AoBNJQDXXEnIJGjJjZu3y,327427.0,4.0
99,Shanice,I Love Your Smile,0.722,0.842,5.0,-8.745,0.0,0.126,0.00955,8.45e-06,0.178,0.751,93.954,audio_features,69mFxANpGyq9s69LqH3d9G,spotify:track:69mFxANpGyq9s69LqH3d9G,https://api.spotify.com/v1/tracks/69mFxANpGyq9s69LqH3d9G,https://api.spotify.com/v1/audio-analysis/69mFxANpGyq9s69LqH3d9G,257973.0,4.0
100,Mr. Big,To Be with You,0.688,0.284,4.0,-13.577,1.0,0.0574,0.359,0.0,0.127,0.482,83.433,audio_features,0eifvmNPHWaSh4IKNR4Xva,spotify:track:0eifvmNPHWaSh4IKNR4Xva,https://api.spotify.com/v1/tracks/0eifvmNPHWaSh4IKNR4Xva,https://api.spotify.com/v1/audio-analysis/0eifvmNPHWaSh4IKNR4Xva,208080.0,4.0
101,Michael Jackson,Black or White,0.518,0.901,9.0,-3.749,1.0,0.093,0.174,0.0314,0.0712,0.873,115.026,audio_features,7EsjkelQuoUlJXEw7SeVV4,spotify:track:7EsjkelQuoUlJXEw7SeVV4,https://api.spotify.com/v1/tracks/7EsjkelQuoUlJXEw7SeVV4,https://api.spotify.com/v1/audio-analysis/7EsjkelQuoUlJXEw7SeVV4,254933.0,4.0
102,Billy Ray Cyrus,Achy Breaky Heart,0.8,0.563,9.0,-10.209,1.0,0.0303,0.051,0.0,0.0797,0.961,121.808,audio_features,2EoIt9vdgFRNW03u5IvFsQ,spotify:track:2EoIt9vdgFRNW03u5IvFsQ,https://api.spotify.com/v1/tracks/2EoIt9vdgFRNW03u5IvFsQ,https://api.spotify.com/v1/audio-analysis/2EoIt9vdgFRNW03u5IvFsQ,203373.0,4.0
103,Guns N' Roses,November Rain,0.294,0.641,11.0,-9.316,1.0,0.0291,0.0163,0.22,0.112,0.226,79.759,audio_features,3YRCqOhFifThpSRFJ1VWFM,spotify:track:3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/tracks/3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/audio-analysis/3YRCqOhFifThpSRFJ1VWFM,536067.0,4.0
104,Tom Cochrane,Life Is a Highway,0.683,0.897,5.0,-3.455,1.0,0.0465,0.0457,5.18e-06,0.286,0.752,103.051,audio_features,7jIFGkTBIK1UwWaEXMW2Nh,spotify:track:7jIFGkTBIK1UwWaEXMW2Nh,https://api.spotify.com/v1/tracks/7jIFGkTBIK1UwWaEXMW2Nh,https://api.spotify.com/v1/audio-analysis/7jIFGkTBIK1UwWaEXMW2Nh,266080.0,4.0
105,Michael Jackson,Remember the Time,0.831,0.921,5.0,-2.383,0.0,0.0582,0.153,0.00224,0.305,0.795,108.002,audio_features,4jnFqNWeJCeCRHc4HCdxfd,spotify:track:4jnFqNWeJCeCRHc4HCdxfd,https://api.spotify.com/v1/tracks/4jnFqNWeJCeCRHc4HCdxfd,https://api.spotify.com/v1/audio-analysis/4jnFqNWeJCeCRHc4HCdxfd,239227.0,4.0
106,CeCe Peniston,Finally,0.791,0.658,7.0,-11.128,1.0,0.0445,0.00653,0.0,0.0472,0.842,120.066,audio_features,0uqvSVhGgQTIdj9G51vhvv,spotify:track:0uqvSVhGgQTIdj9G51vhvv,https://api.spotify.com/v1/tracks/0uqvSVhGgQTIdj9G51vhvv,https://api.spotify.com/v1/audio-analysis/0uqvSVhGgQTIdj9G51vhvv,245000.0,4.0
107,Madonna,This Used to Be My Playground,0.499,0.308,7.0,-11.692,0.0,0.0264,0.754,0.000943,0.124,0.0706,75.91,audio_features,637V2ymBt4Ljlbz4EmRys8,spotify:track:637V2ymBt4Ljlbz4EmRys8,https://api.spotify.com/v1/tracks/637V2ymBt4Ljlbz4EmRys8,https://api.spotify.com/v1/audio-analysis/637V2ymBt4Ljlbz4EmRys8,310267.0,4.0
108,House of Pain,Jump Around,0.811,0.823,4.0,-5.921,0.0,0.0423,0.0553,4.52e-06,0.158,0.827,106.929,audio_features,7L93GESzq43UkKUt5FsOCq,spotify:track:7L93GESzq43UkKUt5FsOCq,https://api.spotify.com/v1/tracks/7L93GESzq43UkKUt5FsOCq,https://api.spotify.com/v1/audio-analysis/7L93GESzq43UkKUt5FsOCq,218547.0,4.0
109,Atlantic Starr,Masterpiece,0.642,0.448,5.0,-10.418,0.0,0.0259,0.492,1.74e-05,0.0646,0.299,137.831,audio_features,1iITehaOOxziCMx5CIA58j,spotify:track:1iITehaOOxziCMx5CIA58j,https://api.spotify.com/v1/tracks/1iITehaOOxziCMx5CIA58j,https://api.spotify.com/v1/audio-analysis/1iITehaOOxziCMx5CIA58j,295347.0,4.0
110,Celine Dion,If You Asked Me To,0.46,0.437,7.0,-10.587,1.0,0.0304,0.128,0.0,0.025,0.227,172.382,audio_features,6vubJBI43jIr557lvNbzlH,spotify:track:6vubJBI43jIr557lvNbzlH,https://api.spotify.com/v1/tracks/6vubJBI43jIr557lvNbzlH,https://api.spotify.com/v1/audio-analysis/6vubJBI43jIr557lvNbzlH,234360.0,4.0
111,En Vogue,Giving Him Something He Can Feel,0.496,0.298,9.0,-10.175,0.0,0.0405,0.306,1.72e-06,0.0875,0.705,203.824,audio_features,4htbAEZWr53J08x3dUv00W,spotify:track:4htbAEZWr53J08x3dUv00W,https://api.spotify.com/v1/tracks/4htbAEZWr53J08x3dUv00W,https://api.spotify.com/v1/audio-analysis/4htbAEZWr53J08x3dUv00W,235707.0,3.0
112,Joe Public,Live and Learn,0.744,0.894,11.0,-9.448,0.0,0.0711,0.0794,0.0,0.139,0.683,106.637,audio_features,4eoli5b55cvAkvwP4tB1TF,spotify:track:4eoli5b55cvAkvwP4tB1TF,https://api.spotify.com/v1/tracks/4eoli5b55cvAkvwP4tB1TF,https://api.spotify.com/v1/audio-analysis/4eoli5b55cvAkvwP4tB1TF,262333.0,4.0
113,Jodeci,Come and Talk to Me,0.72,0.657,11.0,-6.823,0.0,0.295,0.0262,2.33e-06,0.209,0.657,172.168,audio_features,5xE7sFTlv2yrG9mmhDSpdq,spotify:track:5xE7sFTlv2yrG9mmhDSpdq,https://api.spotify.com/v1/tracks/5xE7sFTlv2yrG9mmhDSpdq,https://api.spotify.com/v1/audio-analysis/5xE7sFTlv2yrG9mmhDSpdq,295387.0,4.0
114,Nirvana,Smells Like Teen Spirit,0.502,0.912,1.0,-4.556,1.0,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,audio_features,5ghIJDpPoe3CfHMGu71E6T,spotify:track:5ghIJDpPoe3CfHMGu71E6T,https://api.spotify.com/v1/tracks/5ghIJDpPoe3CfHMGu71E6T,https://api.spotify.com/v1/audio-analysis/5ghIJDpPoe3CfHMGu71E6T,301920.0,4.0
115,Bobby Brown,Humpin' Around,0.71,0.8,1.0,-7.141,1.0,0.04,0.00223,0.211,0.0455,0.61,110.211,audio_features,36tOpYpo1omPwIab8ebEkW,spotify:track:36tOpYpo1omPwIab8ebEkW,https://api.spotify.com/v1/tracks/36tOpYpo1omPwIab8ebEkW,https://api.spotify.com/v1/audio-analysis/36tOpYpo1omPwIab8ebEkW,378493.0,4.0
116,Sophie B. Hawkins,Damn I Wish I Was Your Lover,0.546,0.781,11.0,-9.439,0.0,0.0506,0.22,1.51e-05,0.363,0.539,95.032,audio_features,7kmfQ2QHwGqRCxVHDv5mzo,spotify:track:7kmfQ2QHwGqRCxVHDv5mzo,https://api.spotify.com/v1/tracks/7kmfQ2QHwGqRCxVHDv5mzo,https://api.spotify.com/v1/audio-analysis/7kmfQ2QHwGqRCxVHDv5mzo,323267.0,4.0
117,Tevin Campbell,Tell Me What You Want Me to Do,0.609,0.551,6.0,-7.93,1.0,0.0291,0.0233,0.0,0.234,0.512,127.956,audio_features,0IhHkW1fnUSMEcLSHmKhrJ,spotify:track:0IhHkW1fnUSMEcLSHmKhrJ,https://api.spotify.com/v1/tracks/0IhHkW1fnUSMEcLSHmKhrJ,https://api.spotify.com/v1/audio-analysis/0IhHkW1fnUSMEcLSHmKhrJ,256040.0,4.0
118,Boyz II Men,It's So Hard to Say Goodbye to Yesterday,0.3,0.225,4.0,-11.079,1.0,0.0264,0.915,0.0,0.159,0.294,87.698,audio_features,264JdkdtNRAGL4M4PnDYHC,spotify:track:264JdkdtNRAGL4M4PnDYHC,https://api.spotify.com/v1/tracks/264JdkdtNRAGL4M4PnDYHC,https://api.spotify.com/v1/audio-analysis/264JdkdtNRAGL4M4PnDYHC,168627.0,4.0
119,Queen,Bohemian Rhapsody,0.392,0.402,0.0,-9.961,0.0,0.0536,0.288,0.0,0.243,0.228,143.883,audio_features,7tFiyTwD0nx5a1eklYtX2J,spotify:track:7tFiyTwD0nx5a1eklYtX2J,https://api.spotify.com/v1/tracks/7tFiyTwD0nx5a1eklYtX2J,https://api.spotify.com/v1/audio-analysis/7tFiyTwD0nx5a1eklYtX2J,354320.0,4.0
120,Arrested Development,Tennessee,0.822,0.661,1.0,-10.234,0.0,0.164,0.0241,3.95e-06,0.315,0.67,99.883,audio_features,1aaoIHFT9UqhlaEwLAhh00,spotify:track:1aaoIHFT9UqhlaEwLAhh00,https://api.spotify.com/v1/tracks/1aaoIHFT9UqhlaEwLAhh00,https://api.spotify.com/v1/audio-analysis/1aaoIHFT9UqhlaEwLAhh00,272707.0,4.0
121,Mariah Carey,Make It Happen,0.811,0.531,2.0,-8.537,0.0,0.0355,0.00657,0.0285,0.0801,0.752,107.853,audio_features,5UVcgBRW78CCcKCopEGAST,spotify:track:5UVcgBRW78CCcKCopEGAST,https://api.spotify.com/v1/tracks/5UVcgBRW78CCcKCopEGAST,https://api.spotify.com/v1/audio-analysis/5UVcgBRW78CCcKCopEGAST,307000.0,4.0
122,Elton John,The One,0.657,0.724,0.0,-7.465,1.0,0.0648,0.301,5.54e-06,0.658,0.755,131.914,audio_features,0LHzd11GIXVmND7TfQnGiy,spotify:track:0LHzd11GIXVmND7TfQnGiy,https://api.spotify.com/v1/tracks/0LHzd11GIXVmND7TfQnGiy,https://api.spotify.com/v1/audio-analysis/0LHzd11GIXVmND7TfQnGiy,323453.0,4.0
123,P.M. Dawn,Set Adrift on Memory Bliss,0.795,0.705,5.0,-8.552,0.0,0.0715,0.00118,0.00658,0.136,0.482,100.025,audio_features,0qiF6U6WT4nGQTQnhU1chs,spotify:track:0qiF6U6WT4nGQTQnhU1chs,https://api.spotify.com/v1/tracks/0qiF6U6WT4nGQTQnhU1chs,https://api.spotify.com/v1/audio-analysis/0qiF6U6WT4nGQTQnhU1chs,235800.0,4.0
124,Shakespears Sister,Stay,0.494,0.658,8.0,-5.84,1.0,0.0487,0.674,4.11e-05,0.0907,0.19,96.73,audio_features,51YxkVZOPfnBqTHCnK1AU3,spotify:track:51YxkVZOPfnBqTHCnK1AU3,https://api.spotify.com/v1/tracks/51YxkVZOPfnBqTHCnK1AU3,https://api.spotify.com/v1/audio-analysis/51YxkVZOPfnBqTHCnK1AU3,229000.0,4.0
125,Hammer,2 Legit 2 Quit,0.853,0.884,1.0,-6.771,1.0,0.0836,0.0394,6.83e-06,0.0313,0.668,124.542,audio_features,4ZnKSrukEcPuMxGrcZEEh1,spotify:track:4ZnKSrukEcPuMxGrcZEEh1,https://api.spotify.com/v1/tracks/4ZnKSrukEcPuMxGrcZEEh1,https://api.spotify.com/v1/audio-analysis/4ZnKSrukEcPuMxGrcZEEh1,333624.0,4.0
126,Mint Condition,Breakin' My Heart (Pretty Brown Eyes),0.672,0.52,7.0,-9.965,0.0,0.0407,0.0985,1.28e-06,0.0365,0.551,137.213,audio_features,18sytW2s53Of6NVudQyUlH,spotify:track:18sytW2s53Of6NVudQyUlH,https://api.spotify.com/v1/tracks/18sytW2s53Of6NVudQyUlH,https://api.spotify.com/v1/audio-analysis/18sytW2s53Of6NVudQyUlH,356960.0,4.0
127,The Cover Girls,Wishing on a Star,0.353,0.544,5.0,-10.812,0.0,0.0331,0.581,9.95e-05,0.0835,0.48,88.898,audio_features,7EE5va6hu88TSdtbXrEl0J,spotify:track:7EE5va6hu88TSdtbXrEl0J,https://api.spotify.com/v1/tracks/7EE5va6hu88TSdtbXrEl0J,https://api.spotify.com/v1/audio-analysis/7EE5va6hu88TSdtbXrEl0J,281200.0,4.0
128,Hi-Five,She's Playing Hard to Get,0.525,0.811,1.0,-6.148,1.0,0.0602,0.00847,0.0,0.266,0.751,199.977,audio_features,3xRbymJj98leHL7K8Y94WS,spotify:track:3xRbymJj98leHL7K8Y94WS,https://api.spotify.com/v1/tracks/3xRbymJj98leHL7K8Y94WS,https://api.spotify.com/v1/audio-analysis/3xRbymJj98leHL7K8Y94WS,276573.0,4.0
129,Whitney Houston,I Will Always Love You,0.332,0.214,4.0,-12.518,1.0,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,audio_features,4eHbdreAnSOrDDsFfc4Fpm,spotify:track:4eHbdreAnSOrDDsFfc4Fpm,https://api.spotify.com/v1/tracks/4eHbdreAnSOrDDsFfc4Fpm,https://api.spotify.com/v1/audio-analysis/4eHbdreAnSOrDDsFfc4Fpm,271093.0,4.0
130,Tag Team,Whoomp! (There It Is),0.798,0.639,4.0,-7.391,0.0,0.0424,0.00141,0.0,0.0836,0.421,129.443,audio_features,3oWXoSkjdbTlQlteizN7Hb,spotify:track:3oWXoSkjdbTlQlteizN7Hb,https://api.spotify.com/v1/tracks/3oWXoSkjdbTlQlteizN7Hb,https://api.spotify.com/v1/audio-analysis/3oWXoSkjdbTlQlteizN7Hb,225267.0,4.0
